Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S5378,JXKRA,JLJNJ,jxkra262@edu.in,Female,19,MBA,73.55,35,36,7.11,5.35,9,15,107.46,B,8,No,No,None,High,2
S5379,MHZED,YTYLZ,mhzed49@outlook.com,Male,20,IT,60.29,38,38,5.17,5.03,8,19,113.21,B,3,No,Yes,Post-Graduate,High,4
S5380,ZVYFQ,QCFAB,zvyfq836@outlook.com,Male,25,CE,66.37,22,50,6.57,8.1,9,13,108.67,B,14,No,Yes,Primary,High,10
S5381,JYQKB,LYJNC,jyqkb615@edu.in,Other,20,CSE,68.57,20,47,8.33,5.29,6,20,106.62,B,9,No,No,Graduate,High,5
S5382,NVBIE,SSSDV,nvbie939@gmail.com,Female,18,ME,89.62,26,42,7.58,9.63,7,11,103.21,B,11,Yes,Yes,Primary,Medium,4
S5383,LYTMD,JGBKA,lytmd218@yahoo.com,Female,25,CSE,94.82,28,30,5.48,5.45,10,13,91.93,C,7,Yes,No,None,Low,9
S5384,GCOKH,XQXZF,gcokh154@edu.in,Male,20,AI/ML,60.35,21,47,9.03,7.51,9,11,104.55,B,12,Yes,No,None,High,3
S5385,BSRIE,QGFNI,bsrie123@edu.in,Other,21,MBA,73.2,27,44,6.62,7.76,9,10,104.38,B,18,Yes,No,Secondary,High,6
S5386,STFCQ,LJIFC,stfcq264@gmail.com,Male,25,IT,85.87,28,47,8.61,5.84,6,17,112.45,B,18,Yes,No,None,Low,10
S5387,FESDF,FBNKT,fesdf569@outlook.com,Female,25,BBA,75.13,35,47,5.04,9.73,6,11,113.77,B,10,No,Yes,Post-Graduate,High,8
S5388,TUCHA,MGTUG,tucha597@gmail.com,Female,21,AI/ML,88.42,40,31,8.1,8.62,8,17,112.71,B,17,No,No,Secondary,High,7
S5389,UHREX,SIUGZ,uhrex774@outlook.com,Female,23,CE,93.65,37,46,8.17,8.22,8,20,127.4,A,5,Yes,Yes,Post-Graduate,High,10
S5390,FPOBB,ZVXWM,fpobb253@yahoo.com,Male,18,BBA,82.32,36,45,5.77,7.72,6,17,117.49,B,8,No,Yes,Graduate,Low,10
S5391,WICAO,YHRLQ,wicao651@outlook.com,Male,25,BBA,62.8,32,50,7.52,8.9,6,18,122.42,A,8,No,No,Secondary,Medium,10
S5392,SKBPW,RTYJY,skbpw430@edu.in,Other,18,IT,77.91,39,44,8.22,9.9,8,10,119.12,B,5,No,Yes,Secondary,Low,2
S5393,SDOBT,GCTWT,sdobt309@outlook.com,Other,19,CSE,62.95,34,38,6.62,7.68,5,19,110.3,B,13,No,Yes,Graduate,High,9
S5394,CNGRU,HKUWN,cngru10@edu.in,Female,22,MBA,66.33,33,40,7.62,9.92,10,11,111.54,B,17,No,Yes,Graduate,High,7
S5395,OYYSL,ZKXMX,oyysl769@edu.in,Male,21,IT,72.77,22,48,6.32,7.57,10,11,104.89,B,4,No,No,Graduate,High,10
S5396,ETWFJ,VJJVH,etwfj548@edu.in,Other,20,CE,64.01,25,36,7.84,9.45,6,18,102.29,B,3,Yes,Yes,Post-Graduate,High,10
S5397,VGIQS,WMLXF,vgiqs834@edu.in,Male,24,CSE,71.44,23,31,6.58,9.0,5,12,86.58,C,3,No,No,None,High,5
S5398,FCXIF,OGRZQ,fcxif700@yahoo.com,Other,24,CE,75.75,29,43,8.15,7.13,10,16,113.28,B,12,Yes,Yes,Graduate,High,4
S5399,HPQXC,YSLCM,hpqxc74@gmail.com,Male,18,ME,99.96,22,47,7.7,8.79,7,11,103.49,B,13,Yes,Yes,Graduate,Medium,9
S5400,GPMFU,GNONJ,gpmfu242@outlook.com,Male,18,ECE,89.32,33,36,9.41,6.76,6,11,102.18,B,3,No,No,Graduate,Low,3
S5401,SKYDI,ICDLJ,skydi440@outlook.com,Male,18,ME,79.25,31,33,9.44,5.11,7,15,100.55,B,16,No,No,None,Low,2
S5402,DHUDW,EKHIO,dhudw823@yahoo.com,Female,23,ME,85.82,39,49,7.45,5.37,6,14,120.83,A,17,No,No,Graduate,Medium,3
S5403,MFBDT,MOKYK,mfbdt913@gmail.com,Other,22,BBA,69.85,34,31,7.22,6.59,8,17,103.81,B,1,No,No,Post-Graduate,High,3
S5404,XWFQI,NMCYE,xwfqi648@yahoo.com,Other,22,ME,83.74,33,38,5.29,9.75,5,10,101.04,B,7,Yes,No,Secondary,Medium,10
S5405,XTSCF,NCRPY,xtscf840@yahoo.com,Other,18,IT,68.09,25,30,8.05,6.09,5,16,90.13,C,14,Yes,Yes,Graduate,Medium,9
S5406,BWYSG,FZKKQ,bwysg766@outlook.com,Other,25,AI/ML,90.59,23,40,9.47,9.39,5,17,103.86,B,13,No,No,Graduate,Low,9
S5407,PPVIF,ZNAUT,ppvif792@outlook.com,Other,23,ECE,60.23,21,36,5.55,7.46,8,20,98.01,C,2,Yes,No,Secondary,Medium,8
S5408,GJUXD,SIPRR,gjuxd692@yahoo.com,Other,19,MBA,74.37,35,30,5.99,7.78,5,15,98.77,C,16,Yes,No,Graduate,High,8
S5409,VUIFA,PEAEN,vuifa669@edu.in,Other,23,CSE,69.1,22,35,6.61,6.62,6,11,87.23,C,20,Yes,Yes,None,Low,1
S5410,VHIIW,JJKGK,vhiiw742@edu.in,Male,18,MBA,83.57,27,37,9.68,8.27,7,10,98.95,C,12,No,Yes,Primary,Medium,2
S5411,BEZHM,MFOLB,bezhm705@edu.in,Other,20,BBA,82.46,34,50,6.72,5.58,7,12,115.3,B,6,Yes,Yes,None,High,9
S5412,GYVFO,RQMHG,gyvfo232@yahoo.com,Other,23,CSE,65.44,34,35,6.15,7.97,6,14,103.12,B,17,Yes,Yes,Post-Graduate,Low,4
S5413,LNIEG,VIWHG,lnieg600@outlook.com,Female,19,ECE,93.22,23,45,8.18,7.88,6,19,109.05,B,11,Yes,No,Secondary,Medium,3
S5414,NBBQW,DAUXC,nbbqw184@yahoo.com,Other,20,MBA,81.99,25,31,9.64,6.66,7,17,96.3,C,6,Yes,No,None,Medium,2
S5415,BZIYJ,WDIFV,bziyj932@gmail.com,Other,18,ECE,74.35,37,38,6.08,7.28,9,16,113.36,B,14,Yes,Yes,Post-Graduate,High,6
S5416,ZBCRT,BIJFQ,zbcrt338@edu.in,Female,23,IT,85.86,31,48,7.05,6.9,9,12,113.96,B,4,No,Yes,None,Low,8
S5417,GCYDB,NNJRY,gcydb745@yahoo.com,Other,19,IT,81.65,36,37,7.58,6.23,10,17,113.81,B,19,No,Yes,Graduate,Low,6
S5418,LFZBH,HJQUA,lfzbh598@outlook.com,Male,21,MBA,93.0,38,44,8.29,7.85,9,12,119.14,B,18,Yes,Yes,Primary,Medium,7
S5419,SOJMP,DGNFW,sojmp310@gmail.com,Female,25,BBA,81.67,40,42,6.76,9.92,5,13,116.69,B,1,Yes,No,Secondary,Medium,9
S5420,PFDFI,YWBKB,pfdfi906@gmail.com,Female,24,CSE,89.77,40,37,7.37,5.08,8,11,108.45,B,4,No,Yes,Post-Graduate,Medium,5
S5421,MNLDF,RZQCF,mnldf792@yahoo.com,Other,23,CE,61.79,21,45,6.51,6.39,7,16,101.89,B,10,Yes,Yes,Graduate,Medium,3
S5422,UCIMW,YSTVJ,ucimw794@yahoo.com,Other,22,IT,70.31,38,30,7.58,6.1,7,19,107.68,B,2,Yes,Yes,None,Medium,4
S5423,PMMYA,EAECG,pmmya310@outlook.com,Other,24,ECE,84.52,33,48,6.84,8.49,9,13,118.34,B,20,No,Yes,None,Low,2
S5424,MSGYD,CAOGP,msgyd131@gmail.com,Male,22,MBA,87.48,23,44,8.95,6.38,8,18,108.33,B,19,No,Yes,None,Low,9
S5425,UVNOZ,MPDXH,uvnoz699@outlook.com,Female,23,AI/ML,62.64,40,35,6.19,5.72,8,18,112.91,B,10,Yes,No,Post-Graduate,Low,7
S5426,VVQTH,BBKOF,vvqth643@outlook.com,Female,18,CE,70.74,31,30,5.01,5.01,8,19,98.03,C,4,Yes,Yes,None,Low,6
S5427,ACIJJ,ZUNQM,acijj111@gmail.com,Other,19,IT,80.99,31,38,8.43,8.38,6,12,103.81,B,1,Yes,No,None,High,5
S5428,MEJSK,PFASH,mejsk201@gmail.com,Male,24,ECE,60.81,32,34,6.02,5.11,10,15,102.13,B,10,No,No,None,High,4
S5429,YYSSS,WGGQM,yysss55@outlook.com,Female,21,CE,82.32,40,49,7.89,6.68,9,18,130.57,A,9,Yes,Yes,Primary,Medium,2
S5430,UNFWW,RURZF,unfww81@outlook.com,Other,20,BBA,78.46,39,35,5.55,8.21,9,20,116.76,B,2,No,No,Graduate,Medium,4
S5431,TWZKD,FNSAR,twzkd833@yahoo.com,Female,25,IT,90.47,37,37,6.23,8.71,6,15,109.95,B,3,Yes,Yes,Secondary,Low,9
S5432,TEIJR,NMXJW,teijr659@yahoo.com,Female,18,IT,95.39,32,44,6.73,8.34,6,20,117.07,B,12,Yes,Yes,Graduate,Medium,9
S5433,MHANR,XMRAY,mhanr582@gmail.com,Other,20,ME,60.02,21,41,8.07,7.41,10,19,106.48,B,11,Yes,Yes,Secondary,Medium,3
S5434,JJGGH,PZQMQ,jjggh828@outlook.com,Female,21,CSE,73.03,37,32,9.68,7.86,9,18,113.55,B,20,Yes,Yes,Post-Graduate,Medium,2
S5435,MOATL,CTZTN,moatl593@yahoo.com,Male,21,ECE,63.75,38,38,7.94,8.61,9,10,111.54,B,14,Yes,Yes,Primary,High,5
S5436,PQSYI,DFORO,pqsyi549@edu.in,Female,20,MBA,95.31,21,31,6.02,5.79,7,11,81.82,C,3,Yes,No,Secondary,Medium,4
S5437,INVGM,CVCFP,invgm390@gmail.com,Male,20,MBA,94.96,31,35,7.71,6.87,9,11,100.58,B,10,No,No,Primary,Medium,1
S5438,TWYVK,XXFSN,twyvk44@gmail.com,Other,23,AI/ML,79.9,27,50,8.41,9.97,7,18,120.37,A,7,Yes,No,Graduate,Low,4
S5439,IGUPG,RYDSB,igupg170@outlook.com,Other,21,CSE,84.59,38,48,5.12,8.47,6,10,115.58,B,1,Yes,No,Primary,Low,3
S5440,NJWUL,RJHVI,njwul313@yahoo.com,Other,19,ME,63.09,39,41,10.0,9.36,7,16,122.36,A,11,No,No,Secondary,Medium,2
S5441,HLDBD,IMMLM,hldbd278@edu.in,Female,21,BBA,83.46,39,39,6.07,6.56,10,16,116.63,B,9,Yes,Yes,Graduate,Low,10
S5442,ZOVSO,UWQCC,zovso532@outlook.com,Female,25,BBA,92.57,30,49,5.95,8.49,10,11,114.44,B,1,No,Yes,Primary,Low,5
S5443,PJNCK,MOEZI,pjnck650@gmail.com,Male,24,BBA,76.4,38,38,9.95,5.43,8,13,112.38,B,4,Yes,No,None,Medium,3
S5444,ROKMI,KXEHD,rokmi37@edu.in,Other,19,ECE,83.14,30,31,8.45,7.81,6,10,93.27,C,7,Yes,No,Secondary,Medium,9
S5445,ATXGJ,EBAJY,atxgj92@edu.in,Female,20,MBA,77.26,21,49,7.29,8.63,10,19,114.92,B,13,Yes,Yes,Primary,Medium,10
S5446,IJGAP,ZSPZZ,ijgap539@outlook.com,Female,25,CE,92.97,20,33,9.99,5.85,9,19,96.83,C,5,No,Yes,Post-Graduate,Low,6
S5447,BOTPS,ADHKZ,botps290@gmail.com,Female,24,CSE,68.23,40,41,8.41,6.9,7,11,114.31,B,16,No,Yes,Post-Graduate,Medium,9
S5448,WPDDK,VCTIE,wpddk460@yahoo.com,Female,21,IT,75.59,20,46,9.07,7.8,5,12,99.86,C,3,No,Yes,Primary,High,5
S5449,SHKGA,TJHAV,shkga29@gmail.com,Male,25,BBA,84.15,37,49,7.3,8.07,7,16,124.37,A,3,No,No,Post-Graduate,High,2
S5450,IQVOJ,JFNWT,iqvoj371@outlook.com,Male,25,BBA,63.45,22,46,9.05,8.62,7,13,105.67,B,1,Yes,Yes,Secondary,High,9
S5451,CHJIU,ODSHG,chjiu660@gmail.com,Other,20,ME,96.39,30,46,6.8,9.82,5,14,111.62,B,1,Yes,No,None,Medium,5
S5452,KMYTH,OGNXQ,kmyth485@yahoo.com,Male,20,BBA,75.2,37,31,7.83,6.32,9,20,111.15,B,8,No,Yes,Primary,High,7
S5453,NBXXH,PDJFM,nbxxh251@yahoo.com,Other,20,IT,92.7,36,49,6.76,9.01,7,12,119.76,B,15,Yes,No,Primary,High,7
S5454,WGMDY,KBRVD,wgmdy662@yahoo.com,Female,20,ME,92.2,40,34,8.89,9.07,6,20,117.97,B,18,No,Yes,None,Medium,6
S5455,ZVUAV,ZNFKN,zvuav939@outlook.com,Female,23,CE,68.47,30,40,6.26,9.84,9,15,110.1,B,20,No,Yes,Secondary,Medium,6
S5456,MPXWM,FMDKT,mpxwm650@gmail.com,Male,19,MBA,62.65,27,42,7.36,9.71,10,10,106.07,B,11,No,No,None,High,4
S5457,VONMA,ZYUTM,vonma717@gmail.com,Female,18,BBA,91.08,28,41,8.63,5.23,5,14,101.86,B,10,Yes,No,Secondary,Low,9
S5458,RMTPZ,ANCXO,rmtpz568@yahoo.com,Other,21,MBA,84.08,40,43,9.07,9.91,7,15,123.98,A,13,No,No,Primary,Low,1
S5459,SQLFD,NLXHX,sqlfd15@edu.in,Male,24,ME,70.86,23,48,7.35,7.83,8,10,104.18,B,4,Yes,No,None,Medium,3
S5460,QSIWA,RZKSJ,qsiwa622@edu.in,Female,24,MBA,74.77,22,45,5.6,7.15,6,12,97.75,C,2,Yes,No,Primary,Medium,4
S5461,BWHLC,SLVJD,bwhlc567@yahoo.com,Other,20,BBA,93.77,36,35,8.07,6.53,7,20,112.6,B,16,Yes,Yes,None,High,8
S5462,XCYHI,BUJXE,xcyhi636@yahoo.com,Other,25,ME,88.8,34,30,8.9,7.78,10,19,109.68,B,3,No,No,Graduate,High,10
S5463,QZGGZ,GADHP,qzggz294@yahoo.com,Female,19,IT,84.6,37,49,7.99,6.49,10,14,124.48,A,20,Yes,No,None,Medium,4
S5464,FEILX,GWKUM,feilx364@yahoo.com,Female,21,AI/ML,86.53,34,43,6.31,5.3,6,18,112.62,B,18,No,Yes,Secondary,Low,7
S5465,XCJWR,SXWEM,xcjwr666@edu.in,Female,19,AI/ML,82.39,36,35,7.32,7.8,5,11,102.12,B,13,No,No,Post-Graduate,Low,4
S5466,QSWTS,CIQTU,qswts92@yahoo.com,Male,23,MBA,93.55,28,48,6.52,9.6,7,10,109.12,B,5,No,No,None,Low,3
S5467,VKGAV,TCCHV,vkgav773@yahoo.com,Male,25,CE,91.65,20,40,7.7,9.1,7,19,102.8,B,13,Yes,Yes,Graduate,High,2
S5468,AWRKE,VCYFJ,awrke627@yahoo.com,Other,19,CSE,68.82,36,35,7.81,8.16,6,12,104.97,B,5,Yes,No,Post-Graduate,Medium,1
S5469,MSVYV,XHUYD,msvyv335@outlook.com,Female,23,IT,83.68,29,32,6.67,5.9,9,20,102.58,B,12,Yes,No,None,High,3
S5470,TEISP,YEWWM,teisp759@edu.in,Male,19,AI/ML,80.57,32,41,8.14,9.08,6,15,111.22,B,5,No,Yes,Secondary,Low,4
S5471,XYVWD,NILSA,xyvwd209@yahoo.com,Male,19,AI/ML,69.25,29,34,6.54,5.28,10,20,104.82,B,4,No,Yes,Post-Graduate,High,7
S5472,BJOXM,WTJIR,bjoxm387@edu.in,Other,25,CSE,62.0,24,41,8.27,9.87,9,17,109.14,B,10,Yes,No,None,Low,7
S5473,BTNPE,ZOEGZ,btnpe681@yahoo.com,Other,18,ME,94.79,24,43,9.37,8.77,8,12,105.14,B,20,No,Yes,Primary,High,4
S5474,CKPEK,OTAHV,ckpek138@gmail.com,Other,19,CE,64.89,35,37,8.69,8.55,7,14,110.24,B,9,Yes,Yes,Post-Graduate,Medium,5
S5475,KRMGW,GDMPZ,krmgw308@gmail.com,Male,18,AI/ML,62.85,26,48,6.9,5.76,6,10,102.67,B,10,No,No,None,Medium,4
S5476,ZIGRS,VBKQF,zigrs307@yahoo.com,Other,18,ME,78.28,38,31,9.34,8.5,6,19,111.84,B,10,Yes,No,Post-Graduate,Low,9
S5477,HQELJ,NEYCY,hqelj259@outlook.com,Male,24,CE,68.61,31,47,6.44,8.75,5,10,108.19,B,3,Yes,No,None,Medium,10
S5478,FLVTA,CMLQK,flvta400@yahoo.com,Female,21,CSE,69.23,25,34,7.6,8.01,9,13,96.6,C,20,No,No,Primary,Low,9
S5479,YJAST,WTYWO,yjast566@outlook.com,Male,20,CSE,74.2,40,38,8.8,7.9,8,19,121.7,A,12,No,Yes,None,Low,10
S5480,YPTBT,MCVXQ,yptbt645@gmail.com,Other,23,CSE,69.04,25,35,9.16,9.17,9,19,106.33,B,20,Yes,No,Graduate,High,7
S5481,ZDOFA,GFXGX,zdofa658@outlook.com,Female,24,BBA,88.03,24,43,8.29,6.96,6,17,105.25,B,15,No,Yes,Post-Graduate,High,9
S5482,NFFHV,GMIMC,nffhv193@outlook.com,Other,23,CE,82.3,36,30,5.99,6.14,10,16,104.12,B,5,No,Yes,Graduate,Low,1
S5483,ZYSKU,CSZBT,zysku843@edu.in,Other,23,AI/ML,77.35,22,39,6.01,8.76,6,17,98.77,C,16,Yes,No,Secondary,Low,9
S5484,KNWFL,NCXJF,knwfl488@gmail.com,Female,19,CSE,66.49,27,38,8.03,7.08,7,18,105.12,B,14,No,Yes,Primary,High,3
S5485,FWBFM,SPVZX,fwbfm7@outlook.com,Male,23,BBA,62.5,38,38,7.17,5.73,7,13,108.91,B,20,No,Yes,Graduate,Medium,6
S5486,RPNMS,WNHSS,rpnms621@yahoo.com,Other,20,MBA,95.74,35,42,9.62,5.59,5,20,117.22,B,17,No,No,None,High,6
S5487,NHKJD,XXPGQ,nhkjd640@gmail.com,Male,18,CSE,77.37,20,49,9.6,6.46,6,16,107.06,B,10,Yes,Yes,Secondary,Low,6
S5488,RKOTP,CREMZ,rkotp325@gmail.com,Female,21,AI/ML,73.93,30,37,9.98,9.65,9,16,111.63,B,3,Yes,No,None,High,8
S5489,PCLEF,QYWRA,pclef449@gmail.com,Male,22,IT,93.55,26,30,9.79,7.9,8,19,100.7,B,6,No,No,None,High,8
S5490,YPUID,CCJUR,ypuid319@yahoo.com,Other,21,BBA,77.36,36,47,8.77,6.74,8,10,116.51,B,14,Yes,Yes,Primary,Medium,9
S5491,OILQZ,CESYL,oilqz724@edu.in,Other,20,ME,90.09,37,34,8.81,7.41,6,20,113.23,B,5,No,No,Graduate,Medium,5
S5492,KVSSP,MJKJA,kvssp915@edu.in,Male,21,CE,60.35,22,43,8.33,9.47,9,15,106.8,B,7,Yes,No,Post-Graduate,Medium,4
S5493,URNFZ,MVOFO,urnfz692@edu.in,Other,20,ME,66.87,39,32,9.19,8.24,6,20,114.43,B,5,No,No,None,High,6
S5494,VKLUE,JHBGK,vklue708@outlook.com,Female,25,CE,74.44,24,38,9.46,5.36,9,16,101.82,B,9,No,Yes,Graduate,High,10
S5495,VQHNM,ALESN,vqhnm246@gmail.com,Female,24,AI/ML,83.03,36,35,5.02,7.84,9,13,105.87,B,2,Yes,Yes,None,High,9
S5496,SQAZL,SBNCN,sqazl718@edu.in,Other,25,IT,76.11,24,49,7.26,6.73,10,19,115.99,B,2,No,Yes,Post-Graduate,High,8
S5497,OLFYA,WSVOL,olfya703@outlook.com,Male,24,MBA,89.54,35,43,8.43,9.53,6,11,112.96,B,11,Yes,No,Graduate,Low,6
S5498,AKWFQ,LFZEJ,akwfq908@gmail.com,Other,25,ME,91.13,30,32,7.92,9.24,10,10,99.16,C,3,No,Yes,Primary,Low,7
S5499,MJBQB,QNBEN,mjbqb769@outlook.com,Female,20,MBA,78.4,35,42,5.22,9.9,10,10,112.12,B,6,No,No,Primary,Low,5
S5500,XVWZV,NHKBI,xvwzv467@gmail.com,Female,20,IT,66.37,22,42,5.13,6.66,6,15,96.79,C,6,Yes,Yes,Post-Graduate,Medium,1
S5501,PERCK,WKWCV,perck241@yahoo.com,Male,23,CSE,70.46,22,46,9.84,6.24,7,11,102.08,B,6,Yes,Yes,None,High,10
S5502,UIXRW,FBUVG,uixrw936@outlook.com,Male,20,IT,75.28,31,45,5.9,5.8,8,14,109.71,B,19,Yes,Yes,None,High,1
S5503,TEHRU,LEMJF,tehru737@outlook.com,Other,24,AI/ML,69.19,31,49,5.32,5.23,7,17,114.55,B,8,No,Yes,None,High,6
S5504,XZMUM,UBNLV,xzmum909@yahoo.com,Other,20,ECE,94.83,36,47,9.4,8.21,5,20,125.61,A,7,No,Yes,Graduate,Low,9
S5505,QOAPG,ITPIU,qoapg248@gmail.com,Female,18,MBA,98.75,20,44,6.02,5.5,8,12,95.52,C,5,No,No,Post-Graduate,Low,2
S5506,CWMDO,GVDHL,cwmdo541@edu.in,Female,21,ECE,72.77,32,49,6.57,6.39,9,10,112.96,B,12,Yes,No,Primary,Low,6
S5507,HZBHO,OKEMA,hzbho838@edu.in,Other,18,AI/ML,77.56,32,38,8.21,7.36,10,20,115.57,B,18,Yes,No,None,Medium,2
S5508,ZXHOQ,UZFRB,zxhoq340@gmail.com,Female,19,CSE,91.28,33,49,6.84,5.09,8,17,118.94,B,1,No,Yes,Post-Graduate,High,7
S5509,LMYKU,QIZMW,lmyku455@edu.in,Other,22,MBA,80.35,31,46,6.59,7.39,10,10,110.98,B,13,No,Yes,Graduate,Medium,5
S5510,NIDME,VQFQU,nidme106@gmail.com,Female,21,ME,72.45,30,42,9.72,7.2,7,12,107.92,B,15,No,No,Secondary,High,4
S5511,LJJKT,KVUPL,ljjkt661@gmail.com,Other,23,AI/ML,61.81,31,43,8.88,7.77,8,14,112.65,B,8,No,Yes,Graduate,High,3
S5512,KMFDH,ZSFKZ,kmfdh301@edu.in,Male,20,CE,69.96,40,48,7.27,8.88,10,12,126.15,A,10,No,Yes,None,High,3
S5513,EFRUK,EUYTJ,efruk191@gmail.com,Other,25,CE,92.08,32,47,6.1,8.52,5,12,110.62,B,14,No,No,Primary,High,10
S5514,TNRRU,CGNZL,tnrru571@edu.in,Male,22,ECE,81.72,32,35,8.46,9.4,6,14,104.86,B,8,No,No,Graduate,High,9
S5515,RHNJY,BCHTU,rhnjy880@edu.in,Female,25,CSE,94.6,29,44,8.41,9.54,8,20,118.95,B,13,Yes,Yes,Post-Graduate,High,9
S5516,LVPCD,HXEKY,lvpcd88@edu.in,Female,25,MBA,83.52,36,39,5.96,7.96,5,20,113.92,B,20,Yes,Yes,Graduate,Medium,8
S5517,BARVU,VWYFG,barvu611@outlook.com,Male,20,ME,85.85,34,34,7.02,8.12,8,19,110.15,B,5,No,Yes,Graduate,High,1
S5518,JKHXI,KLLHZ,jkhxi846@edu.in,Female,23,MBA,93.74,37,35,9.46,6.4,9,14,110.86,B,6,No,No,Secondary,Low,1
S5519,WEABC,FZVRZ,weabc75@edu.in,Female,20,BBA,80.63,30,37,6.29,9.95,8,20,111.24,B,15,Yes,Yes,Post-Graduate,Low,5
S5520,HWKQZ,QJBON,hwkqz963@yahoo.com,Other,24,CSE,96.45,23,33,8.89,7.41,5,11,88.3,C,8,No,No,None,High,1
S5521,UBWIA,GMBMY,ubwia182@gmail.com,Female,24,IT,76.75,38,50,8.26,5.54,9,12,122.8,A,15,No,Yes,None,High,2
S5522,VSHRJ,ETNCV,vshrj910@gmail.com,Male,20,ECE,64.25,27,44,7.09,5.3,10,12,105.39,B,7,Yes,No,Secondary,Low,9
S5523,IEBKS,MQQBV,iebks284@edu.in,Female,23,IT,88.72,21,35,9.06,8.79,6,19,98.85,C,5,No,Yes,None,High,9
S5524,AMZVI,SELWM,amzvi666@edu.in,Female,18,IT,98.46,22,33,8.82,9.77,5,12,90.59,C,6,Yes,Yes,None,Low,3
S5525,FILBP,JRWKO,filbp758@edu.in,Male,22,CSE,65.05,21,36,9.84,8.92,5,17,97.76,C,10,Yes,No,None,High,10
S5526,BBTJE,KPLER,bbtje32@gmail.com,Male,25,ECE,64.35,20,42,8.87,7.63,10,10,98.5,C,17,Yes,No,None,High,10
S5527,XCZEQ,APTBI,xczeq207@outlook.com,Female,19,BBA,95.5,24,39,9.1,8.84,8,11,99.94,C,7,Yes,No,None,Low,5
S5528,HRYPY,ASWCE,hrypy492@yahoo.com,Female,21,IT,60.36,31,38,7.92,8.45,7,16,108.37,B,11,Yes,Yes,Primary,Low,2
S5529,IDOIO,JYILY,idoio678@edu.in,Male,23,IT,91.4,32,33,6.51,6.09,9,13,99.6,C,14,No,Yes,Secondary,Medium,10
S5530,TGWKU,NSWVZ,tgwku493@yahoo.com,Female,19,IT,66.5,37,38,6.15,5.03,8,13,107.18,B,4,No,Yes,Secondary,High,7
S5531,LHQGC,WOWUU,lhqgc999@edu.in,Other,20,CE,77.91,26,48,9.55,8.72,7,20,119.27,B,2,No,Yes,Secondary,Medium,3
S5532,PMUIZ,ODLBX,pmuiz632@edu.in,Other,24,CE,95.12,39,35,8.95,8.62,6,13,110.57,B,11,Yes,Yes,Post-Graduate,Medium,10
S5533,GQFTK,EGUJE,gqftk317@yahoo.com,Other,20,AI/ML,65.35,31,45,7.57,9.45,7,16,116.02,B,1,No,No,Post-Graduate,Medium,2
S5534,ZAFTM,IEGIW,zaftm681@gmail.com,Other,21,ME,94.51,38,31,9.93,9.52,6,11,105.45,B,16,No,No,None,Low,7
S5535,PRSZG,CGTOT,prszg259@edu.in,Male,22,ECE,82.1,28,40,5.35,8.56,6,16,103.91,B,8,No,No,None,Low,4
S5536,WQZNG,PIJKT,wqzng659@gmail.com,Male,22,BBA,95.96,35,33,7.61,9.75,8,11,104.36,B,15,No,No,Post-Graduate,Medium,8
S5537,OWRDB,GKVAE,owrdb755@outlook.com,Female,21,CSE,65.25,21,34,7.65,6.16,7,18,93.81,C,20,No,No,Post-Graduate,High,7
S5538,OEMOX,MPUZO,oemox120@gmail.com,Female,25,ME,88.68,26,32,9.65,5.88,10,16,99.53,C,12,Yes,No,Primary,Medium,2
S5539,NRHBP,ZENCF,nrhbp267@outlook.com,Male,21,CE,68.44,23,35,9.5,8.58,5,19,100.09,B,13,No,Yes,None,High,5
S5540,UMCDC,JKUPV,umcdc171@outlook.com,Other,24,ME,98.09,21,32,6.08,5.14,10,17,91.22,C,16,Yes,Yes,Post-Graduate,High,3
S5541,HPUHX,CADAP,hpuhx38@outlook.com,Other,24,CSE,62.96,20,34,5.37,5.18,7,20,91.55,C,12,Yes,No,Primary,Medium,3
S5542,HRGZW,OBAHE,hrgzw574@yahoo.com,Other,22,MBA,88.35,37,46,7.97,6.56,7,20,124.53,A,3,No,Yes,Graduate,Low,2
S5543,JSCOT,SSGAV,jscot169@outlook.com,Male,21,MBA,60.38,40,49,5.91,9.66,10,20,134.56,A,7,No,No,Secondary,Low,4
S5544,ACNZA,VITJT,acnza918@yahoo.com,Female,21,BBA,61.87,29,45,7.95,9.41,6,11,108.36,B,20,No,Yes,Secondary,High,1
S5545,HRCXW,BVSRJ,hrcxw978@outlook.com,Other,18,CE,90.55,38,33,7.48,5.67,10,12,106.15,B,17,No,Yes,Primary,Medium,3
S5546,VBBPF,AHHLZ,vbbpf307@edu.in,Male,21,AI/ML,77.84,34,50,5.68,7.13,9,18,123.81,A,16,Yes,No,Secondary,Low,4
S5547,WVKXQ,DUGWG,wvkxq725@edu.in,Other,25,ECE,73.06,32,36,9.84,6.76,9,19,112.6,B,10,Yes,Yes,Primary,High,10
S5548,WCJHL,UIBJY,wcjhl464@outlook.com,Other,23,ME,89.4,24,41,6.72,6.42,10,12,100.14,B,1,Yes,Yes,Primary,Medium,6
S5549,JAMSP,UUHVF,jamsp182@outlook.com,Male,18,ECE,68.7,23,36,9.76,6.91,7,20,102.67,B,11,No,Yes,Primary,Medium,10
